compound,normalized_compound_name,associated_axis,axis_assignment_score,axis_assignment_margin,axis_counts,supporting_query_sets,support_count,support_count_main_axes,main_supporting_gene_set,main_supporting_gene_set_score,best_adjusted_p,best_combined_score,best_rank,best_term,best_library,indicative_mechanism,indicative_drug_class,mechanism_interpretability_score,translational_caution_category,translational_suitability_score,include_in_main_axis_pool,note,enrichment_support_score,cross_signature_score,axis_relevance_score,axis_assignment_confidence_score,final_score_prebbb,main_table_exclusion_reason,main_table_eligible,weak_fdr_retained_reason,final_priority_tier,BBB_layer,BBB_note,translational_interpretation,tool_compound_like,broad_epigenetic_modulator_like,weak_fdr_manual_review,low_cns_epilepsy_relevance,axis_preference,notes,was_v2_top_priority_clue,weighted_pre_penalty_score_v21,v21_component_enrichment_support_score,v21_component_cross_signature_score,v21_component_axis_relevance_score,v21_component_mechanism_interpretability_score,v21_component_translational_suitability_score,v21_component_axis_assignment_confidence_score,weak_fdr_penalty_value,single_signature_penalty_value,tool_compound_penalty_value,low_cns_epilepsy_relevance_penalty_value,total_penalty_v21,final_score_v21,v21_penalty_reasons,lead_layer_v21,v21_evidence_tier,v21_layer_reason,prebbb_layer_v21,prebbb_evidence_tier_v21,final_score_prebbb_v21,canonical_smiles,swissadme_bbb_prediction,swissadme_gi_absorption,swissadme_pgp_substrate,swissadme_bioavailability_score,swissadme_pains_alerts,swissadme_brenk_alerts,swissadme_leadlikeness_violations,swissadme_synthetic_accessibility,manual_final_bbb_layer,BBB_score,manual_review_note,reviewed_by,reviewed_date,after_bbb_review_status,final_score_after_bbb,after_bbb_final_layer,after_bbb_interpretation_note,after_bbb_rank
atovaquone,atovaquone,NFE2L2,0.3373365961832881,0.3373365961832881,NFE2L2:1,NFE2L2_core_program,1,1,NFE2L2_core_program,0.2065923537716208,7.16540209254826e-06,79.4124238736978,34,atovaquone MCF7 DOWN,DSigDB,未自动识别；需人工核实,unknown,0.3,identifier_or_tool_compound_manual_review,0.25,True,v2 自动聚合注释；仅代表 program-guided exploratory clue，不代表治疗推荐。,0.0999931513731985,0.5,1.0,0.8373365961832882,0.4339848731066226,因毒性/广谱细胞毒性/滥用风险/工具化合物属性，仅保留在补充表，不进入 pre-BBB 主表。,False,,mechanistic_reference_only_excluded_from_main,pending_manual_swissadme,v2 pre-BBB 阶段不使用启发式 BBB；等待 SwissADME 手工复核。,围绕 NFE2L2 lesion-associated transcriptional/stress-adaptation program 的探索性候选线索，不解释为直接抑制或激活 NFE2L2。,True,False,False,True,NFE2L2,工具化合物/高风险或需人工复核类别。 CNS/epilepsy 转化语境不足或需人工核查。,False,0.4594790218166343,0.0199986302746397,0.09,0.16,0.024,0.065,0.1004803915419945,0.0,0.1,0.2,0.18,0.48,0.0,single_signature;tool_or_broad_epigenetic;low_cns_epilepsy_relevance,retained_full_list,supplementary,保留在 supplementary/retained full list；未达到 v2.1 primary 或 supportive 门槛。,retained_full_list,supplementary,0.0,,,,,,,,,,not_reviewed_bbb_pending,,,,,not_reviewed_bbb_pending,0.0,retained_full_list_after_bbb,未进行 v2.1 SwissADME/BBB 复核；保留在 retained/supplementary。,117
carbamazepine,carbamazepine,NFE2L2,0.3338812384516906,0.3338812384516906,NFE2L2:1,NFE2L2_core_program,1,1,NFE2L2_core_program,0.2056661898924175,8.698358089497906e-06,70.09318511365832,36,carbamazepine CTD 00005574,DSigDB,未自动识别；需人工核实,unknown,0.3,identifier_or_tool_compound_manual_review,0.25,True,v2 自动聚合注释；仅代表 program-guided exploratory clue，不代表治疗推荐。,0.0941499584483974,0.5,1.0,0.8338812384516906,0.4319554866106544,因毒性/广谱细胞毒性/滥用风险/工具化合物属性，仅保留在补充表，不进入 pre-BBB 主表。,False,,mechanistic_reference_only_excluded_from_main,pending_manual_swissadme,v2 pre-BBB 阶段不使用启发式 BBB；等待 SwissADME 手工复核。,围绕 NFE2L2 lesion-associated transcriptional/stress-adaptation program 的探索性候选线索，不解释为直接抑制或激活 NFE2L2。,True,False,False,True,NFE2L2,工具化合物/高风险或需人工复核类别。 CNS/epilepsy 转化语境不足或需人工核查。,False,0.4578957403038823,0.0188299916896794,0.09,0.16,0.024,0.065,0.1000657486142028,0.0,0.1,0.2,0.18,0.48,0.0,single_signature;tool_or_broad_epigenetic;low_cns_epilepsy_relevance,retained_full_list,supplementary,保留在 supplementary/retained full list；未达到 v2.1 primary 或 supportive 门槛。,retained_full_list,supplementary,0.0,,,,,,,,,,not_reviewed_bbb_pending,,,,,not_reviewed_bbb_pending,0.0,retained_full_list_after_bbb,未进行 v2.1 SwissADME/BBB 复核；保留在 retained/supplementary。,118
Irinotecan hydrochloride,Irinotecan hydrochloride,NFE2L2,0.3305625317469455,0.3305625317469455,NFE2L2:1,NFE2L2_core_program,1,1,NFE2L2_core_program,0.2048360533137494,1.0349139576205549e-05,61.01958683196402,37,Irinotecan hydrochloride CTD 00002224,DSigDB,broad_cytotoxic/topoisomerase,broad_cytotoxic/topoisomerase,0.65,oncology_or_broad_cytotoxic_caution,0.15,True,v2 自动聚合注释；仅代表 program-guided exploratory clue，不代表治疗推荐。,0.0885570636749759,0.5,1.0,0.8305625317469456,0.4650121216422485,因毒性/广谱细胞毒性/滥用风险/工具化合物属性，仅保留在补充表，不进入 pre-BBB 主表。,False,,mechanistic_reference_only_excluded_from_main,pending_manual_swissadme,v2 pre-BBB 阶段不使用启发式 BBB；等待 SwissADME 手工复核。,围绕 NFE2L2 lesion-associated transcriptional/stress-adaptation program 的探索性候选线索，不解释为直接抑制或激活 NFE2L2。,True,False,False,True,NFE2L2,工具化合物/高风险或需人工复核类别。 CNS/epilepsy 转化语境不足或需人工核查。,False,0.4583789165446286,0.0177114127349951,0.09,0.16,0.052,0.039,0.0996675038096334,0.0,0.1,0.2,0.18,0.48,0.0,single_signature;tool_or_broad_epigenetic;low_cns_epilepsy_relevance,retained_full_list,supplementary,保留在 supplementary/retained full list；未达到 v2.1 primary 或 supportive 门槛。,retained_full_list,supplementary,0.0,,,,,,,,,,not_reviewed_bbb_pending,,,,,not_reviewed_bbb_pending,0.0,retained_full_list_after_bbb,未进行 v2.1 SwissADME/BBB 复核；保留在 retained/supplementary。,119
luteolin,luteolin,NFE2L2,0.337380547727373,0.337380547727373,NFE2L2:1,NFE2L2_core_program,1,1,NFE2L2_core_program,0.2048360533137494,1.0349139576205549e-05,83.18956111060596,38,luteolin HL60 DOWN,DSigDB,未自动识别；需人工核实,unknown,0.3,identifier_or_tool_compound_manual_review,0.25,True,v2 自动聚合注释；仅代表 program-guided exploratory clue，不代表治疗推荐。,0.0994955549730433,0.5,1.0,0.837380547727373,0.4338391103101028,因毒性/广谱细胞毒性/滥用风险/工具化合物属性，仅保留在补充表，不进入 pre-BBB 主表。,False,,mechanistic_reference_only_excluded_from_main,pending_manual_swissadme,v2 pre-BBB 阶段不使用启发式 BBB；等待 SwissADME 手工复核。,围绕 NFE2L2 lesion-associated transcriptional/stress-adaptation program 的探索性候选线索，不解释为直接抑制或激活 NFE2L2。,True,False,False,True,NFE2L2,工具化合物/高风险或需人工复核类别。 CNS/epilepsy 转化语境不足或需人工核查。,False,0.4593847767218935,0.0198991109946086,0.09,0.16,0.024,0.065,0.1004856657272847,0.0,0.1,0.2,0.18,0.48,0.0,single_signature;tool_or_broad_epigenetic;low_cns_epilepsy_relevance,retained_full_list,supplementary,保留在 supplementary/retained full list；未达到 v2.1 primary 或 supportive 门槛。,retained_full_list,supplementary,0.0,,,,,,,,,,not_reviewed_bbb_pending,,,,,not_reviewed_bbb_pending,0.0,retained_full_list_after_bbb,未进行 v2.1 SwissADME/BBB 复核；保留在 retained/supplementary。,120
chlorzoxazone,chlorzoxazone,NFE2L2,0.3254413268547914,0.3254413268547914,NFE2L2:1,NFE2L2_core_program,1,1,NFE2L2_core_program,0.2048360533137494,1.0349139576205549e-05,44.36709128771109,39,chlorzoxazone HL60 DOWN,DSigDB,未自动识别；需人工核实,unknown,0.3,identifier_or_tool_compound_manual_review,0.25,True,v2 自动聚合注释；仅代表 program-guided exploratory clue，不代表治疗推荐。,0.0803408530780426,0.5,1.0,0.8254413268547913,0.427137562071796,因毒性/广谱细胞毒性/滥用风险/工具化合物属性，仅保留在补充表，不进入 pre-BBB 主表。,False,,mechanistic_reference_only_excluded_from_main,pending_manual_swissadme,v2 pre-BBB 阶段不使用启发式 BBB；等待 SwissADME 手工复核。,围绕 NFE2L2 lesion-associated transcriptional/stress-adaptation program 的探索性候选线索，不解释为直接抑制或激活 NFE2L2。,True,False,False,True,NFE2L2,工具化合物/高风险或需人工复核类别。 CNS/epilepsy 转化语境不足或需人工核查。,False,0.4541211298381835,0.0160681706156085,0.09,0.16,0.024,0.065,0.0990529592225749,0.0,0.1,0.2,0.18,0.48,0.0,single_signature;tool_or_broad_epigenetic;low_cns_epilepsy_relevance,retained_full_list,supplementary,保留在 supplementary/retained full list；未达到 v2.1 primary 或 supportive 门槛。,retained_full_list,supplementary,0.0,,,,,,,,,,not_reviewed_bbb_pending,,,,,not_reviewed_bbb_pending,0.0,retained_full_list_after_bbb,未进行 v2.1 SwissADME/BBB 复核；保留在 retained/supplementary。,121
parthenolide,parthenolide,NFE2L2,0.3388601603688027,0.3388601603688027,NFE2L2:1,NFE2L2_core_program,1,1,NFE2L2_core_program,0.2006990468051321,2.4603434987471232e-05,96.56127316819756,45,parthenolide HL60 DOWN,DSigDB,未自动识别；需人工核实,unknown,0.3,identifier_or_tool_compound_manual_review,0.25,True,v2 自动聚合注释；仅代表 program-guided exploratory clue，不代表治疗推荐。,0.1005311765625255,0.5,1.0,0.8388601603688026,0.4342681657982619,因毒性/广谱细胞毒性/滥用风险/工具化合物属性，仅保留在补充表，不进入 pre-BBB 主表。,False,,mechanistic_reference_only_excluded_from_main,pending_manual_swissadme,v2 pre-BBB 阶段不使用启发式 BBB；等待 SwissADME 手工复核。,围绕 NFE2L2 lesion-associated transcriptional/stress-adaptation program 的探索性候选线索，不解释为直接抑制或激活 NFE2L2。,True,False,False,True,NFE2L2,工具化合物/高风险或需人工复核类别。 CNS/epilepsy 转化语境不足或需人工核查。,False,0.4597694545567614,0.0201062353125051,0.09,0.16,0.024,0.065,0.1006632192442563,0.0,0.1,0.2,0.18,0.48,0.0,single_signature;tool_or_broad_epigenetic;low_cns_epilepsy_relevance,retained_full_list,supplementary,保留在 supplementary/retained full list；未达到 v2.1 primary 或 supportive 门槛。,retained_full_list,supplementary,0.0,,,,,,,,,,not_reviewed_bbb_pending,,,,,not_reviewed_bbb_pending,0.0,retained_full_list_after_bbb,未进行 v2.1 SwissADME/BBB 复核；保留在 retained/supplementary。,122
danazol,danazol,NFE2L2,0.3216457992212895,0.3216457992212895,NFE2L2:1,NFE2L2_core_program,1,1,NFE2L2_core_program,0.200641364964742,2.4902305037986376e-05,40.70511794515639,46,danazol HL60 DOWN,DSigDB,未自动识别；需人工核实,unknown,0.3,identifier_or_tool_compound_manual_review,0.25,True,v2 自动聚合注释；仅代表 program-guided exploratory clue，不代表治疗推荐。,0.0728946393413473,0.5,1.0,0.8216457992212896,0.4246000557401073,因毒性/广谱细胞毒性/滥用风险/工具化合物属性，仅保留在补充表，不进入 pre-BBB 主表。,False,,mechanistic_reference_only_excluded_from_main,pending_manual_swissadme,v2 pre-BBB 阶段不使用启发式 BBB；等待 SwissADME 手工复核。,围绕 NFE2L2 lesion-associated transcriptional/stress-adaptation program 的探索性候选线索，不解释为直接抑制或激活 NFE2L2。,True,False,False,True,NFE2L2,工具化合物/高风险或需人工复核类别。 CNS/epilepsy 转化语境不足或需人工核查。,False,0.4521764237748242,0.0145789278682694,0.09,0.16,0.024,0.065,0.0985974959065547,0.0,0.1,0.2,0.18,0.48,0.0,single_signature;tool_or_broad_epigenetic;low_cns_epilepsy_relevance,retained_full_list,supplementary,保留在 supplementary/retained full list；未达到 v2.1 primary 或 supportive 门槛。,retained_full_list,supplementary,0.0,,,,,,,,,,not_reviewed_bbb_pending,,,,,not_reviewed_bbb_pending,0.0,retained_full_list_after_bbb,未进行 v2.1 SwissADME/BBB 复核；保留在 retained/supplementary。,123
primaquine,primaquine,NFE2L2,0.323424264391373,0.323424264391373,NFE2L2:1,NFE2L2_core_program,1,1,NFE2L2_core_program,0.1979844979838393,4.342830813124115e-05,51.98582574084631,53,primaquine PC3 DOWN,DSigDB,未自动识别；需人工核实,unknown,0.3,identifier_or_tool_compound_manual_review,0.25,True,v2 自动聚合注释；仅代表 program-guided exploratory clue，不代表治疗推荐。,0.0748885057022253,0.5,1.0,0.8234242643913731,0.4253404928619774,因毒性/广谱细胞毒性/滥用风险/工具化合物属性，仅保留在补充表，不进入 pre-BBB 主表。,False,,mechanistic_reference_only_excluded_from_main,pending_manual_swissadme,v2 pre-BBB 阶段不使用启发式 BBB；等待 SwissADME 手工复核。,围绕 NFE2L2 lesion-associated transcriptional/stress-adaptation program 的探索性候选线索，不解释为直接抑制或激活 NFE2L2。,True,False,False,True,NFE2L2,工具化合物/高风险或需人工复核类别。 CNS/epilepsy 转化语境不足或需人工核查。,False,0.4527886128674098,0.014977701140445,0.09,0.16,0.024,0.065,0.0988109117269647,0.0,0.1,0.2,0.18,0.48,0.0,single_signature;tool_or_broad_epigenetic;low_cns_epilepsy_relevance,retained_full_list,supplementary,保留在 supplementary/retained full list；未达到 v2.1 primary 或 supportive 门槛。,retained_full_list,supplementary,0.0,,,,,,,,,,not_reviewed_bbb_pending,,,,,not_reviewed_bbb_pending,0.0,retained_full_list_after_bbb,未进行 v2.1 SwissADME/BBB 复核；保留在 retained/supplementary。,124
atrazine,atrazine,THRB,0.2856133078541347,0.2856133078541347,THRB:1,THRB_core_program,1,1,THRB_core_program,0.1577554643413132,0.1972231028562379,12.280716199541082,26,atrazine CTD 00005450,DSigDB,environmental_toxicant,environmental_toxicant,0.65,high_caution_toxic_or_research_chemical,0.05,True,v2 自动聚合注释；仅代表 program-guided exploratory clue，不代表治疗推荐。,0.0012135804558565,0.5,1.0,0.7856133078541347,0.4212131387650877,因毒性/广谱细胞毒性/滥用风险/工具化合物属性，仅保留在补充表，不进入 pre-BBB 主表。,False,THRB gene set 较小；FDR 较弱但具轴线/机制支持，保留为 manual_review_weak_fdr。,manual_review_weak_fdr,pending_manual_swissadme,v2 pre-BBB 阶段不使用启发式 BBB；等待 SwissADME 手工复核。,围绕 THRB internal_control-associated synaptic/calcium/homeostatic-supportive program 的探索性候选线索，不解释为直接激动 THRB 即治疗。,True,False,True,True,THRB,工具化合物/高风险或需人工复核类别。 THRB weak-FDR 或弱 FDR 手工复核候选。 CNS/epilepsy 转化语境不足或需人工核查。,False,0.4095163130336675,0.0002427160911713,0.09,0.16,0.052,0.013,0.0942735969424961,0.12,0.1,0.2,0.18,0.6000000000000001,0.0,weak_fdr;single_signature;tool_or_broad_epigenetic;low_cns_epilepsy_relevance,retained_full_list,supplementary,保留在 supplementary/retained full list；未达到 v2.1 primary 或 supportive 门槛。,retained_full_list,supplementary,0.0,,,,,,,,,,not_reviewed_bbb_pending,,,,,not_reviewed_bbb_pending,0.0,retained_full_list_after_bbb,未进行 v2.1 SwissADME/BBB 复核；保留在 retained/supplementary。,125
Silica,Silica,THRB,0.2858463200987016,0.2858463200987016,THRB:1,THRB_regulon_targets,1,1,THRB_regulon_targets,0.1568527850876122,0.2382426644538736,14.90626354052444,25,Silica CTD 00006678,DSigDB,environmental_toxicant,environmental_toxicant,0.65,high_caution_toxic_or_research_chemical,0.05,True,v2 自动聚合注释；仅代表 program-guided exploratory clue，不代表治疗推荐。,0.0012954244502519,0.5,1.0,0.7858463200987016,0.4212563329429717,因毒性/广谱细胞毒性/滥用风险/工具化合物属性，仅保留在补充表，不进入 pre-BBB 主表。,False,THRB gene set 较小；FDR 较弱但具轴线/机制支持，保留为 manual_review_weak_fdr。,manual_review_weak_fdr,pending_manual_swissadme,v2 pre-BBB 阶段不使用启发式 BBB；等待 SwissADME 手工复核。,围绕 THRB internal_control-associated synaptic/calcium/homeostatic-supportive program 的探索性候选线索，不解释为直接激动 THRB 即治疗。,True,False,True,True,THRB,工具化合物/高风险或需人工复核类别。 THRB weak-FDR 或弱 FDR 手工复核候选。 CNS/epilepsy 转化语境不足或需人工核查。,False,0.4095606433018945,0.0002590848900503,0.09,0.16,0.052,0.013,0.0943015584118441,0.12,0.1,0.2,0.18,0.6000000000000001,0.0,weak_fdr;single_signature;tool_or_broad_epigenetic;low_cns_epilepsy_relevance,retained_full_list,supplementary,保留在 supplementary/retained full list；未达到 v2.1 primary 或 supportive 门槛。,retained_full_list,supplementary,0.0,,,,,,,,,,not_reviewed_bbb_pending,,,,,not_reviewed_bbb_pending,0.0,retained_full_list_after_bbb,未进行 v2.1 SwissADME/BBB 复核；保留在 retained/supplementary。,126
EXEMESTANE,EXEMESTANE,THRB,0.318257336597783,0.318257336597783,THRB:1,THRB_regulon_targets,1,1,THRB_regulon_targets,0.1568527850876122,0.2382426644538736,120.29636590931148,20,EXEMESTANE CTD 00002383,DSigDB,未自动识别；需人工核实,unknown,0.3,identifier_or_tool_compound_manual_review,0.25,True,v2 自动聚合注释；仅代表 program-guided exploratory clue，不代表治疗推荐。,0.0532940737573916,0.5,1.0,0.818257336597783,0.4184488090550401,因毒性/广谱细胞毒性/滥用风险/工具化合物属性，仅保留在补充表，不进入 pre-BBB 主表。,False,THRB gene set 较小；FDR 较弱但具轴线/机制支持，保留为 manual_review_weak_fdr。,manual_review_weak_fdr,pending_manual_swissadme,v2 pre-BBB 阶段不使用启发式 BBB；等待 SwissADME 手工复核。,围绕 THRB internal_control-associated synaptic/calcium/homeostatic-supportive program 的探索性候选线索，不解释为直接激动 THRB 即治疗。,True,False,True,True,THRB,工具化合物/高风险或需人工复核类别。 THRB weak-FDR 或弱 FDR 手工复核候选。 CNS/epilepsy 转化语境不足或需人工核查。,False,0.4478496951432123,0.0106588147514783,0.09,0.16,0.024,0.065,0.0981908803917339,0.12,0.1,0.2,0.18,0.6000000000000001,0.0,weak_fdr;single_signature;tool_or_broad_epigenetic;low_cns_epilepsy_relevance,retained_full_list,supplementary,保留在 supplementary/retained full list；未达到 v2.1 primary 或 supportive 门槛。,retained_full_list,supplementary,0.0,,,,,,,,,,not_reviewed_bbb_pending,,,,,not_reviewed_bbb_pending,0.0,retained_full_list_after_bbb,未进行 v2.1 SwissADME/BBB 复核；保留在 retained/supplementary。,127
S-(+)-Rolipram,S-(+)-Rolipram,THRB,0.7086705865838903,0.7086705865838903,THRB:2,THRB_core_program;THRB_regulon_targets,2,2,THRB_core_program,0.1589990391098136,0.1520216827430066,735.0172993440868,3,S-(+)-Rolipram TTD 00010743,DSigDB,phosphodiesterase/cAMP,phosphodiesterase/cAMP,1.0,mechanistically_interpretable_modulator,0.75,True,v2 自动聚合注释；仅代表 program-guided exploratory clue，不代表治疗推荐。,0.3594780252162938,1.0,1.0,1.0,0.7728434075648881,,True,THRB gene set 较小；FDR 较弱但具轴线/机制支持，保留为 manual_review_weak_fdr。,manual_review_weak_fdr,pending_manual_swissadme,v2 pre-BBB 阶段不使用启发式 BBB；等待 SwissADME 手工复核。,围绕 THRB internal_control-associated synaptic/calcium/homeostatic-supportive program 的探索性候选线索，不解释为直接激动 THRB 即治疗。,False,False,True,False,THRB,THRB weak-FDR 或弱 FDR 手工复核候选。,True,0.8068956050432587,0.0718956050432587,0.18,0.16,0.08,0.195,0.12,0.12,0.0,0.0,0.0,0.12,0.6868956050432588,weak_fdr,supportive_manual_review_clues,manual_review_weak_fdr,THRB weak-FDR 候选；保留为 supportive/manual-review，不与 NFE2L2 强证据候选混为同一层级。,supportive_manual_review_clues,manual_review_weak_fdr,0.6868956050432588,COC1=C(C=C(C=C1)[C@@H]2CC(=O)NC2)OC3CCCC3,Yes,High,Yes,0.55,0,0,0,2.7,possible CNS-directed clues,0.75,BBB=Yes，但存在 Pgp/Brenk/PAINS 等限制，保守归为 possible CNS-directed。 Pgp substrate=Yes。 Bioavailability Score=0.55。,swissadme_csv_v21_manual_input,2026-04-22,reviewed_in_v21_swissadme,0.6944681324380677,supportive_after_bbb_clues,SwissADME 支持 BBB permeant 但存在 Pgp/Brenk/PAINS 等限制；保留为 possible/supportive。,128
